ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,SourceWord,TargetWord
vomit-colexifies-come-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
vomit-colexifies-come-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,1,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
vomit-colexifies-sleep-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
vomit-colexifies-sleep-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
shout-colexifies-crowverb-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
shout-colexifies-cold-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
shout-colexifies-cold-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,1,,,,,
left-colexifies-hair-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
left-colexifies-hair-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
beat-colexifies-strike-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
beat-colexifies-strike-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
strike-colexifies-call-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,1,,,,,
strike-colexifies-call-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
strike-colexifies-call-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,1,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
strike-colexifies-overcome-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
pick-colexifies-slow-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
pick-colexifies-slow-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,1,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
twisttogether-colexifies-sweep-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
twisttogether-colexifies-wakeup-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
twisttogether-colexifies-stinking-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,1,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
pickup-colexifies-ten-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
scatterseeds-colexifies-plantsomething-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
pull-colexifies-pairclassifier-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
pull-colexifies-near-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
pull-colexifies-near-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
pull-colexifies-near-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
pull-colexifies-near-clicsbp-abrahammonpa-MonpaSangti,clicsbp-abrahammonpa-MonpaSangti,,0,,,,,
pull-colexifies-near-clicsbp-abrahammonpa-MonpaBalemu,clicsbp-abrahammonpa-MonpaBalemu,,0,,,,,
pull-colexifies-near-clicsbp-abrahammonpa-MonpaChangprong,clicsbp-abrahammonpa-MonpaChangprong,,0,,,,,
pull-colexifies-near-clicsbp-abrahammonpa-NamreiNabolang,clicsbp-abrahammonpa-NamreiNabolang,,0,,,,,
pull-colexifies-near-clicsbp-abrahammonpa-HrusoAkaJamiri,clicsbp-abrahammonpa-HrusoAkaJamiri,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,1,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
pull-colexifies-organicfatoroil-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,1,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
pull-colexifies-stretch-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,1,,,,,
pull-colexifies-grow-clicsbp-bantubvd-6,clicsbp-bantubvd-6,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-1,clicsbp-bantubvd-1,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-5,clicsbp-bantubvd-5,,0,,,,,
pull-colexifies-grow-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
push-colexifies-coarse-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
push-colexifies-coarse-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
kneel-colexifies-love-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
kneel-colexifies-love-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
kneel-colexifies-wildrice-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,1,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,1,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,1,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,1,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
kneel-colexifies-buckwheat-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,1,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
kneel-colexifies-nine-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-10,clicsbp-bantubvd-10,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-9,clicsbp-bantubvd-9,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-2,clicsbp-bantubvd-2,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-7,clicsbp-bantubvd-7,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-4,clicsbp-bantubvd-4,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-3,clicsbp-bantubvd-3,,0,,,,,
kneel-colexifies-nine-clicsbp-bantubvd-8,clicsbp-bantubvd-8,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Eryuan,clicsbp-allenbai-Eryuan,,0,,,,,
kneel-colexifies-ride-clicsbp-allenbai-Zhoucheng,clicsbp-allenbai-Zhoucheng,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Xiangyun,clicsbp-allenbai-Xiangyun,,1,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Heqing,clicsbp-allenbai-Heqing,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Jianchuan,clicsbp-allenbai-Jianchuan,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Qiliqiao,clicsbp-allenbai-Qiliqiao,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Yunlong,clicsbp-allenbai-Yunlong,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Lanping,clicsbp-allenbai-Lanping,,0,,,,,
kneel-colexifies-oldused-clicsbp-allenbai-Luobenzhuo,clicsbp-allenbai-Luobenzhuo,,0,,,,,
